source_file,source_path,job_id,epoch,epoch_total,actor_loss_mean,actor_loss_std,actor_loss_min,actor_loss_max,critic_loss_mean,critic_loss_std,critic_loss_min,critic_loss_max,reward_mean,reward_std,reward_min,reward_max,r1_mean,r1_std,r1_min,r1_max,r2_mean,r2_std,r2_min,r2_max,r3_mean,r3_std,r3_min,r3_max,entropy_mean,entropy_std,entropy_min,entropy_max,baseline_acc_mean,baseline_acc_std,baseline_acc_min,baseline_acc_max,model_acc_mean,model_acc_std,model_acc_min,model_acc_max,min_alpha_bucket_acc_mean,min_alpha_bucket_acc_std,min_alpha_bucket_acc_min,min_alpha_bucket_acc_max,strict_min_alpha_bucket_acc_mean,strict_min_alpha_bucket_acc_std,strict_min_alpha_bucket_acc_min,strict_min_alpha_bucket_acc_max,target_in_topk_rate_mean,target_in_topk_rate_std,target_in_topk_rate_min,target_in_topk_rate_max,alpha_gap_mean,alpha_gap_std,alpha_gap_min,alpha_gap_max,per_bucket_0_mean,per_bucket_0_std,per_bucket_0_min,per_bucket_0_max,per_bucket_1_mean,per_bucket_1_std,per_bucket_1_min,per_bucket_1_max,per_bucket_2_mean,per_bucket_2_std,per_bucket_2_min,per_bucket_2_max,per_bucket_3_mean,per_bucket_3_std,per_bucket_3_min,per_bucket_3_max,per_bucket_4_mean,per_bucket_4_std,per_bucket_4_min,per_bucket_4_max,per_bucket_5_mean,per_bucket_5_std,per_bucket_5_min,per_bucket_5_max,per_bucket_6_mean,per_bucket_6_std,per_bucket_6_min,per_bucket_6_max,per_bucket_7_mean,per_bucket_7_std,per_bucket_7_min,per_bucket_7_max,per_bucket_8_mean,per_bucket_8_std,per_bucket_8_min,per_bucket_8_max,per_bucket_9_mean,per_bucket_9_std,per_bucket_9_min,per_bucket_9_max,per_bucket_10_mean,per_bucket_10_std,per_bucket_10_min,per_bucket_10_max,true_bucket_rate_0_mean,true_bucket_rate_0_std,true_bucket_rate_0_min,true_bucket_rate_0_max,true_bucket_rate_1_mean,true_bucket_rate_1_std,true_bucket_rate_1_min,true_bucket_rate_1_max,true_bucket_rate_2_mean,true_bucket_rate_2_std,true_bucket_rate_2_min,true_bucket_rate_2_max,true_bucket_rate_3_mean,true_bucket_rate_3_std,true_bucket_rate_3_min,true_bucket_rate_3_max,true_bucket_rate_4_mean,true_bucket_rate_4_std,true_bucket_rate_4_min,true_bucket_rate_4_max,true_bucket_rate_5_mean,true_bucket_rate_5_std,true_bucket_rate_5_min,true_bucket_rate_5_max,true_bucket_rate_6_mean,true_bucket_rate_6_std,true_bucket_rate_6_min,true_bucket_rate_6_max,true_bucket_rate_7_mean,true_bucket_rate_7_std,true_bucket_rate_7_min,true_bucket_rate_7_max,true_bucket_rate_8_mean,true_bucket_rate_8_std,true_bucket_rate_8_min,true_bucket_rate_8_max,true_bucket_rate_9_mean,true_bucket_rate_9_std,true_bucket_rate_9_min,true_bucket_rate_9_max,true_bucket_rate_10_mean,true_bucket_rate_10_std,true_bucket_rate_10_min,true_bucket_rate_10_max,pred_min_bucket_rate_0_mean,pred_min_bucket_rate_0_std,pred_min_bucket_rate_0_min,pred_min_bucket_rate_0_max,pred_min_bucket_rate_1_mean,pred_min_bucket_rate_1_std,pred_min_bucket_rate_1_min,pred_min_bucket_rate_1_max,pred_min_bucket_rate_2_mean,pred_min_bucket_rate_2_std,pred_min_bucket_rate_2_min,pred_min_bucket_rate_2_max,pred_min_bucket_rate_3_mean,pred_min_bucket_rate_3_std,pred_min_bucket_rate_3_min,pred_min_bucket_rate_3_max,pred_min_bucket_rate_4_mean,pred_min_bucket_rate_4_std,pred_min_bucket_rate_4_min,pred_min_bucket_rate_4_max,pred_min_bucket_rate_5_mean,pred_min_bucket_rate_5_std,pred_min_bucket_rate_5_min,pred_min_bucket_rate_5_max,pred_min_bucket_rate_6_mean,pred_min_bucket_rate_6_std,pred_min_bucket_rate_6_min,pred_min_bucket_rate_6_max,pred_min_bucket_rate_7_mean,pred_min_bucket_rate_7_std,pred_min_bucket_rate_7_min,pred_min_bucket_rate_7_max,pred_min_bucket_rate_8_mean,pred_min_bucket_rate_8_std,pred_min_bucket_rate_8_min,pred_min_bucket_rate_8_max,pred_min_bucket_rate_9_mean,pred_min_bucket_rate_9_std,pred_min_bucket_rate_9_min,pred_min_bucket_rate_9_max,pred_min_bucket_rate_10_mean,pred_min_bucket_rate_10_std,pred_min_bucket_rate_10_min,pred_min_bucket_rate_10_max
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,55,100,-32.335,51.8063,-208.0848,144.2762,51.8223,3.639,39.6628,67.0645,-16.9948,0.4192,-18.7224,-15.6876,-10.461,0.4204,-12.0889,-9.0753,6.2229,0.1166,5.8401,6.6708,-16.571,0.4316,-18.4453,-15.1641,158.8788,0.1399,158.6104,159.1638,5.5257,0.1438,5.0576,6.1504,0.002,0.0014,0.0,0.0078,0.2368,0.0087,0.2074,0.2645,0.2149,0.0076,0.1885,0.2393,0.9162,0.0035,0.9025,0.9279,1.1385,0.0135,1.0939,1.1846,0.2685,0.0105,0.2336,0.3029,0.1087,0.0098,0.0777,0.1446,0.1032,0.0127,0.0547,0.1491,0.0828,0.0142,0.0344,0.1362,0.0741,0.0159,0.0241,0.1348,0.0535,0.016,0.0055,0.1198,0.0564,0.0181,0.0062,0.1457,0.0703,0.0224,0.0076,0.1791,0.0772,0.0262,0.0,0.1905,0.0515,0.0237,0.0,0.1778,0.0407,0.0063,0.0199,0.0663,0.7234,0.0066,0.7031,0.7514,0.0678,0.0025,0.0592,0.0764,0.0373,0.0018,0.0309,0.0437,0.0242,0.0014,0.0195,0.0291,0.0174,0.0012,0.0135,0.0217,0.0129,0.001,0.0092,0.0167,0.0103,0.0009,0.0074,0.0132,0.0083,0.0008,0.0057,0.0112,0.0069,0.0007,0.0045,0.0098,0.0059,0.0007,0.0039,0.0081,0.0855,0.0035,0.0732,0.0987,0.2727,0.0106,0.2382,0.3049,0.1183,0.0029,0.1079,0.1285,0.099,0.0024,0.0908,0.1099,0.0836,0.0021,0.0749,0.0904,0.0714,0.0022,0.064,0.0792,0.0502,0.0025,0.0389,0.0606,0.0614,0.0025,0.0531,0.0712,0.0706,0.0027,0.061,0.0833,0.0727,0.0028,0.0608,0.0835,0.0518,0.0029,0.0427,0.0621,0.0482,0.003,0.0365,0.0607
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,56,100,-32.3242,50.5409,-199.2296,199.6779,51.7972,3.5383,40.1848,64.7749,-16.996,0.4183,-18.6597,-15.6506,-10.4759,0.4034,-11.8977,-9.0147,6.2254,0.1157,5.8373,6.6512,-16.571,0.432,-18.2021,-15.1934,159.2163,0.1156,158.9708,159.4559,5.5257,0.144,5.0684,6.0674,0.002,0.0014,0.0,0.0088,0.2372,0.0082,0.2081,0.2637,0.2151,0.0071,0.1879,0.2389,0.9162,0.0035,0.9023,0.9285,1.1389,0.0129,1.0905,1.1863,0.2689,0.0099,0.2312,0.3014,0.1082,0.0096,0.0756,0.1461,0.1026,0.0127,0.0634,0.152,0.0829,0.0142,0.0372,0.1342,0.0731,0.016,0.0188,0.1269,0.0533,0.016,0.0098,0.1179,0.0557,0.0185,0.0052,0.137,0.07,0.0232,0.0076,0.1743,0.0772,0.0268,0.0,0.1868,0.0512,0.0235,0.0,0.1579,0.0406,0.0061,0.0225,0.063,0.7234,0.0066,0.6962,0.7471,0.0678,0.0024,0.0597,0.0766,0.0373,0.0018,0.0308,0.0438,0.0242,0.0014,0.0192,0.0302,0.0174,0.0012,0.0128,0.0214,0.0129,0.001,0.0098,0.0167,0.0103,0.0009,0.0071,0.0135,0.0083,0.0008,0.0057,0.0114,0.0069,0.0007,0.0046,0.0097,0.0059,0.0006,0.0036,0.0087,0.0855,0.0036,0.0729,0.1002,0.2736,0.0098,0.2378,0.309,0.1182,0.0029,0.1079,0.129,0.0986,0.0024,0.0895,0.1067,0.0839,0.0022,0.0762,0.0929,0.0708,0.0022,0.0638,0.0783,0.0505,0.0024,0.0416,0.059,0.0614,0.0025,0.0535,0.0699,0.0705,0.0025,0.0627,0.0796,0.0727,0.0026,0.0642,0.0823,0.0514,0.0028,0.042,0.0611,0.0483,0.0028,0.0382,0.0572
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,57,100,-32.6626,48.5476,-198.5759,124.3519,51.7928,3.6289,38.4044,64.2006,-17.0051,0.416,-18.6309,-15.3812,-10.5605,0.4037,-12.3381,-9.176,6.2189,0.1163,5.8356,6.7103,-16.571,0.4296,-18.2725,-14.9414,159.4844,0.1079,159.168,159.7224,5.5257,0.1432,4.9824,6.0918,0.002,0.0014,0.0,0.0088,0.2362,0.0083,0.2083,0.2621,0.2143,0.0072,0.1883,0.2376,0.9162,0.0035,0.903,0.928,1.1449,0.013,1.1009,1.1971,0.2675,0.01,0.2324,0.2973,0.1096,0.0098,0.0748,0.1474,0.1027,0.0129,0.0535,0.1483,0.0833,0.0144,0.0429,0.1391,0.0736,0.0157,0.0264,0.1333,0.0528,0.0161,0.0,0.1145,0.0569,0.0188,0.0,0.1366,0.0705,0.0229,0.0081,0.1765,0.0777,0.0262,0.0,0.1717,0.052,0.0236,0.0,0.1429,0.0407,0.0062,0.0203,0.0653,0.7234,0.0065,0.6967,0.7462,0.0678,0.0024,0.0595,0.0779,0.0373,0.0018,0.0309,0.0436,0.0242,0.0014,0.0199,0.0291,0.0174,0.0012,0.0128,0.0214,0.0129,0.001,0.0094,0.0169,0.0103,0.0009,0.0072,0.0133,0.0083,0.0008,0.0056,0.0115,0.0069,0.0007,0.0046,0.0096,0.0059,0.0007,0.0037,0.0081,0.0855,0.0035,0.0739,0.0988,0.2719,0.01,0.2339,0.3027,0.119,0.0029,0.1073,0.1281,0.099,0.0025,0.0897,0.109,0.084,0.0021,0.0773,0.0907,0.0709,0.0023,0.0634,0.0784,0.0503,0.0024,0.0425,0.0602,0.0616,0.0024,0.054,0.0704,0.0707,0.0026,0.0612,0.0792,0.0725,0.0026,0.0643,0.0815,0.0514,0.0028,0.0428,0.0632,0.0487,0.0028,0.0397,0.0593
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,58,100,-33.0137,50.646,-207.9475,127.0315,51.7929,3.6677,39.6317,66.0778,-16.9975,0.4154,-18.5251,-15.6153,-10.4907,0.4128,-12.1009,-9.1335,6.2265,0.1172,5.7427,6.5986,-16.5711,0.428,-18.126,-15.1523,159.5846,0.1207,159.2817,159.8938,5.5257,0.1427,5.0518,6.0439,0.002,0.0014,0.0,0.0098,0.2352,0.0082,0.2068,0.2687,0.2136,0.0071,0.1895,0.2444,0.9162,0.0035,0.9029,0.9291,1.1434,0.0129,1.0977,1.1863,0.2665,0.0099,0.2318,0.3053,0.1091,0.0097,0.0768,0.1483,0.1036,0.0127,0.0509,0.1449,0.0833,0.0142,0.0366,0.1384,0.0727,0.0156,0.0199,0.1259,0.0538,0.016,0.009,0.1212,0.0573,0.0187,0.0,0.1358,0.0707,0.0231,0.0076,0.1789,0.0783,0.0263,0.0,0.2059,0.0519,0.0239,0.0,0.1609,0.0409,0.0062,0.0192,0.0628,0.7234,0.0066,0.6922,0.7442,0.0678,0.0024,0.06,0.0767,0.0373,0.0018,0.0314,0.0456,0.0242,0.0014,0.0197,0.0285,0.0174,0.0012,0.0139,0.0216,0.0129,0.001,0.0099,0.0169,0.0103,0.0009,0.0072,0.0139,0.0083,0.0008,0.0057,0.0121,0.0069,0.0007,0.0047,0.0094,0.0059,0.0007,0.0038,0.0083,0.0855,0.0035,0.0728,0.099,0.2708,0.0099,0.237,0.3083,0.1183,0.0029,0.1084,0.1281,0.0995,0.0024,0.0914,0.1104,0.0838,0.0021,0.0764,0.0906,0.0707,0.0022,0.0632,0.0803,0.0506,0.0024,0.0423,0.0598,0.0621,0.0025,0.053,0.0702,0.0713,0.0025,0.063,0.0797,0.0725,0.0027,0.063,0.0822,0.052,0.0028,0.0419,0.0618,0.0486,0.0029,0.0393,0.0587
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,59,100,-32.7855,50.6723,-215.6231,147.4113,51.7282,3.647,39.9741,64.7438,-16.9958,0.4179,-18.3704,-15.3668,-10.4707,0.4052,-11.8609,-9.0485,6.2242,0.1163,5.7596,6.6041,-16.5711,0.4309,-18.0205,-14.9092,159.5315,0.0929,159.2792,159.7188,5.5257,0.1436,4.9727,6.0078,0.002,0.0014,0.0,0.0078,0.2363,0.008,0.2051,0.2605,0.2147,0.007,0.1895,0.2363,0.9162,0.0035,0.9031,0.9268,1.1378,0.0129,1.0947,1.1829,0.2681,0.0097,0.2324,0.3,0.109,0.0096,0.0763,0.1422,0.1036,0.0128,0.0606,0.1493,0.083,0.014,0.0369,0.1417,0.0727,0.0156,0.0257,0.1344,0.0537,0.0162,0.0051,0.1188,0.0557,0.0186,0.0,0.1286,0.0709,0.0228,0.008,0.1681,0.0778,0.0264,0.0081,0.2075,0.0518,0.0238,0.0,0.1477,0.0411,0.006,0.0225,0.0634,0.7234,0.0065,0.7008,0.7473,0.0678,0.0024,0.0592,0.0773,0.0373,0.0018,0.0311,0.0439,0.0242,0.0014,0.0189,0.0294,0.0174,0.0011,0.0132,0.0211,0.0129,0.001,0.0098,0.0173,0.0103,0.0009,0.0074,0.0139,0.0083,0.0008,0.0058,0.0113,0.0069,0.0007,0.0044,0.0096,0.0059,0.0006,0.0036,0.0085,0.0855,0.0035,0.0751,0.0987,0.272,0.0096,0.2363,0.303,0.1183,0.0028,0.1089,0.1299,0.0999,0.0025,0.0904,0.1093,0.0839,0.0021,0.0763,0.0915,0.0705,0.0022,0.063,0.0789,0.0503,0.0024,0.0408,0.0583,0.0608,0.0024,0.0523,0.0683,0.0714,0.0025,0.0635,0.0799,0.0726,0.0026,0.0635,0.0829,0.052,0.0028,0.0428,0.0633,0.0483,0.0027,0.0396,0.0586
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,60,100,-32.545,50.3024,-226.1422,139.5895,51.7503,3.5784,40.6119,68.632,-17.0041,0.4134,-18.604,-15.4541,-10.5462,0.4149,-12.084,-9.2136,6.2182,0.1188,5.7613,6.684,-16.5713,0.4276,-18.1611,-14.8975,159.2919,0.0969,159.0329,159.4828,5.5258,0.1426,4.9668,6.0557,0.002,0.0014,0.0,0.0098,0.2369,0.0083,0.2096,0.2669,0.215,0.0072,0.1915,0.2411,0.9162,0.0034,0.904,0.9276,1.1411,0.0131,1.0979,1.1915,0.2686,0.0101,0.2362,0.305,0.1094,0.0098,0.0742,0.1466,0.1037,0.0129,0.058,0.1514,0.083,0.014,0.0395,0.1398,0.0726,0.0159,0.023,0.1381,0.0538,0.0162,0.0056,0.1111,0.0557,0.0183,0.0063,0.1455,0.0704,0.0226,0.0081,0.1488,0.077,0.0259,0.0,0.1827,0.0508,0.023,0.0,0.1458,0.0403,0.0062,0.0203,0.0634,0.7234,0.0066,0.701,0.7493,0.0678,0.0025,0.0586,0.0771,0.0373,0.0018,0.0309,0.0444,0.0242,0.0014,0.0195,0.0294,0.0174,0.0012,0.0128,0.0223,0.0129,0.001,0.0092,0.0167,0.0103,0.0009,0.0072,0.0135,0.0083,0.0008,0.0057,0.0113,0.0069,0.0007,0.0045,0.0098,0.0059,0.0006,0.0037,0.0086,0.0855,0.0035,0.0737,0.0982,0.2729,0.0102,0.2414,0.3117,0.1189,0.003,0.1088,0.1305,0.0995,0.0024,0.0913,0.1072,0.0836,0.0021,0.077,0.0913,0.0704,0.0022,0.0632,0.0779,0.0503,0.0024,0.0419,0.0592,0.0605,0.0024,0.0507,0.0691,0.0713,0.0025,0.0618,0.0799,0.0723,0.0027,0.0618,0.0829,0.0519,0.0029,0.041,0.0635,0.0485,0.0029,0.0379,0.0581
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,61,100,-32.6543,50.233,-235.5293,121.467,51.7265,3.6934,39.9076,67.9508,-17.0066,0.4144,-18.708,-15.6707,-10.5729,0.4021,-11.9431,-8.9538,6.2174,0.1163,5.8402,6.657,-16.571,0.4282,-18.3545,-15.1963,158.9279,0.1986,158.4965,159.2731,5.5257,0.1428,5.0693,6.1182,0.002,0.0014,0.0,0.0107,0.2361,0.008,0.2064,0.2669,0.2143,0.0069,0.1901,0.2406,0.9162,0.0035,0.9049,0.9284,1.143,0.0127,1.0967,1.1888,0.2677,0.0097,0.2333,0.3016,0.1088,0.0098,0.0686,0.147,0.1035,0.0128,0.0602,0.1747,0.0832,0.0143,0.0308,0.1362,0.0724,0.0157,0.0152,0.1286,0.0533,0.0161,0.0,0.1173,0.0554,0.0186,0.0,0.1382,0.0714,0.0228,0.0075,0.1626,0.0786,0.0262,0.0088,0.1875,0.051,0.0238,0.0,0.1429,0.0408,0.006,0.0193,0.0663,0.7234,0.0066,0.7018,0.7475,0.0678,0.0024,0.059,0.077,0.0373,0.0018,0.0309,0.0432,0.0242,0.0014,0.0196,0.0298,0.0174,0.0012,0.0138,0.0221,0.0129,0.001,0.0094,0.0171,0.0103,0.0009,0.0077,0.0136,0.0083,0.0008,0.0057,0.0111,0.0069,0.0007,0.0043,0.0094,0.0059,0.0007,0.0037,0.0083,0.0855,0.0035,0.0729,0.0969,0.2717,0.0097,0.2372,0.3054,0.1181,0.003,0.1082,0.1285,0.0996,0.0024,0.0908,0.1077,0.084,0.0021,0.0755,0.0913,0.0707,0.0022,0.0625,0.0781,0.0502,0.0023,0.0422,0.0588,0.0605,0.0024,0.0514,0.0682,0.0719,0.0026,0.0638,0.0802,0.0729,0.0026,0.0637,0.0822,0.0522,0.0028,0.0428,0.0617,0.0484,0.0027,0.0386,0.058
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,62,100,-32.2222,48.3365,-197.94,143.9208,51.6925,3.5797,40.259,66.4955,-17.0083,0.4121,-18.5839,-15.5708,-10.5874,0.4094,-12.2655,-9.1943,6.2174,0.1178,5.7483,6.6106,-16.5713,0.4267,-18.1553,-15.0938,157.9846,0.2901,157.5186,158.6697,5.5258,0.1422,5.0332,6.0547,0.002,0.0014,0.0,0.0078,0.2363,0.0081,0.2057,0.2647,0.2144,0.007,0.1895,0.2422,0.9162,0.0034,0.9029,0.9302,1.1409,0.0129,1.0909,1.1916,0.2677,0.0098,0.2318,0.3025,0.1093,0.0096,0.0784,0.1562,0.1038,0.0127,0.0596,0.1472,0.0833,0.0143,0.0403,0.1376,0.0732,0.0157,0.0294,0.1446,0.0542,0.0161,0.0056,0.125,0.0562,0.0186,0.0061,0.1354,0.0707,0.0228,0.0074,0.1797,0.0778,0.0262,0.0,0.2022,0.0511,0.0234,0.0,0.1625,0.0402,0.006,0.0202,0.0657,0.7234,0.0065,0.701,0.7477,0.0678,0.0025,0.0579,0.0773,0.0373,0.0018,0.0309,0.0437,0.0242,0.0014,0.0193,0.0303,0.0174,0.0012,0.0137,0.0222,0.0129,0.001,0.0092,0.0167,0.0103,0.0009,0.0074,0.015,0.0083,0.0008,0.0061,0.0111,0.0069,0.0007,0.0041,0.0095,0.0059,0.0007,0.0038,0.0085,0.0855,0.0035,0.0712,0.0997,0.2719,0.0099,0.2365,0.3071,0.1186,0.0029,0.1087,0.129,0.0993,0.0024,0.0898,0.1076,0.084,0.0021,0.0768,0.0933,0.0712,0.0023,0.0615,0.0792,0.0507,0.0024,0.0423,0.0593,0.0607,0.0024,0.0522,0.0702,0.0708,0.0025,0.0624,0.0805,0.0731,0.0027,0.0626,0.0825,0.0515,0.0028,0.0424,0.0623,0.0482,0.0027,0.0396,0.0591
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,63,100,-32.9992,48.6312,-204.5965,130.8923,51.6486,3.6152,39.9036,64.1635,-16.9991,0.4202,-18.5189,-15.6481,-10.5047,0.391,-11.7677,-8.9808,6.223,0.1181,5.8536,6.6757,-16.571,0.4357,-18.2373,-15.1904,157.4353,0.1499,157.1493,157.7647,5.5257,0.1452,5.0645,6.083,0.002,0.0014,0.0,0.0088,0.2368,0.0076,0.2055,0.2622,0.215,0.0066,0.1885,0.2379,0.9162,0.0034,0.9038,0.9279,1.1352,0.0127,1.0814,1.18,0.2686,0.0092,0.2318,0.2996,0.1086,0.0099,0.0705,0.1416,0.1039,0.0124,0.0586,0.1465,0.0826,0.0141,0.0326,0.138,0.0735,0.0161,0.0231,0.135,0.0538,0.0162,0.005,0.1263,0.0551,0.0183,0.0055,0.1266,0.0711,0.0229,0.0073,0.2148,0.0778,0.0267,0.0,0.1927,0.0514,0.0234,0.0,0.1571,0.0403,0.0061,0.0207,0.063,0.7234,0.0065,0.7013,0.7473,0.0678,0.0025,0.0575,0.0762,0.0373,0.0018,0.0309,0.0447,0.0242,0.0014,0.0199,0.029,0.0174,0.0012,0.0136,0.0221,0.0129,0.001,0.0095,0.0169,0.0103,0.0009,0.0074,0.0134,0.0083,0.0008,0.0059,0.0114,0.0069,0.0007,0.0046,0.0104,0.0059,0.0007,0.0038,0.0086,0.0855,0.0035,0.0735,0.0979,0.2728,0.009,0.2364,0.3053,0.1174,0.0028,0.1074,0.1279,0.0991,0.0024,0.0906,0.1074,0.0837,0.0022,0.0764,0.0919,0.071,0.0022,0.0634,0.0788,0.0509,0.0023,0.0433,0.0593,0.0603,0.0023,0.0521,0.0699,0.0719,0.0025,0.0626,0.0809,0.0729,0.0025,0.0645,0.0819,0.0517,0.0026,0.0426,0.0611,0.0482,0.0026,0.0383,0.0571
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,64,100,-33.2009,48.0516,-224.3141,116.2743,51.633,3.6328,39.1849,66.8814,-17.0,0.4222,-18.5207,-15.679,-10.5144,0.3894,-11.7892,-9.0816,6.2236,0.1159,5.8205,6.7427,-16.5709,0.4366,-18.208,-15.1641,157.2482,0.1181,156.9038,157.4781,5.5257,0.1455,5.0566,6.0703,0.002,0.0014,0.0,0.0098,0.2361,0.0077,0.2057,0.2615,0.2143,0.0067,0.1857,0.2381,0.9162,0.0035,0.9035,0.93,1.1378,0.013,1.0941,1.187,0.2678,0.0093,0.232,0.2979,0.1085,0.0098,0.0763,0.1449,0.1033,0.0126,0.0639,0.1491,0.0825,0.014,0.037,0.1363,0.0734,0.0163,0.0204,0.1396,0.0536,0.0161,0.0,0.1137,0.0553,0.0184,0.0,0.1176,0.0715,0.0232,0.0,0.1638,0.0769,0.0262,0.0,0.1792,0.0511,0.0236,0.0,0.1647,0.0405,0.006,0.0217,0.0648,0.7234,0.0066,0.699,0.7487,0.0678,0.0025,0.0598,0.0762,0.0373,0.0018,0.0311,0.044,0.0242,0.0014,0.0197,0.0309,0.0174,0.0012,0.0138,0.0215,0.0129,0.001,0.0092,0.0172,0.0103,0.0009,0.0071,0.0135,0.0083,0.0008,0.0057,0.0109,0.0069,0.0007,0.0034,0.0093,0.0059,0.0006,0.0039,0.0083,0.0855,0.0036,0.0715,0.0984,0.2723,0.0092,0.2405,0.3038,0.1174,0.0028,0.1067,0.1308,0.0992,0.0024,0.0902,0.1082,0.0838,0.0021,0.0763,0.0905,0.0713,0.0022,0.0632,0.0798,0.0508,0.0023,0.0431,0.0605,0.0606,0.0023,0.0524,0.069,0.0713,0.0025,0.0617,0.0805,0.0728,0.0025,0.064,0.0811,0.0515,0.0026,0.0434,0.0603,0.049,0.0027,0.0377,0.0596
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,65,100,-32.5145,49.3514,-211.8051,158.4171,51.666,3.6822,40.3461,66.3397,-17.0096,0.4164,-18.4644,-15.5001,-10.6011,0.3933,-12.1412,-9.3195,6.2153,0.115,5.8046,6.5815,-16.571,0.4302,-18.0557,-14.9473,157.3174,0.1379,156.8428,157.5768,5.5257,0.1434,4.9834,6.0234,0.002,0.0014,0.0,0.0078,0.2358,0.0073,0.2068,0.262,0.214,0.0064,0.1896,0.2387,0.9162,0.0035,0.9013,0.9284,1.1411,0.0133,1.0998,1.1835,0.2673,0.0089,0.2301,0.2983,0.1089,0.0097,0.0747,0.1463,0.1037,0.0129,0.059,0.1521,0.0823,0.0142,0.0342,0.1421,0.0738,0.0162,0.0185,0.1344,0.0535,0.0161,0.0053,0.125,0.0549,0.0183,0.0,0.14,0.0724,0.0231,0.0066,0.1593,0.0794,0.0264,0.0097,0.2,0.0509,0.0231,0.0,0.1429,0.0401,0.006,0.0197,0.0638,0.7234,0.0067,0.6948,0.7467,0.0678,0.0025,0.0587,0.0781,0.0373,0.0018,0.0307,0.0435,0.0242,0.0014,0.0196,0.0299,0.0174,0.0012,0.0137,0.0211,0.0129,0.001,0.0096,0.0163,0.0103,0.0009,0.0072,0.0133,0.0083,0.0008,0.0055,0.0115,0.0069,0.0007,0.0046,0.0096,0.0059,0.0007,0.0036,0.0085,0.0855,0.0035,0.0734,0.1005,0.2715,0.0088,0.233,0.3018,0.1182,0.0028,0.1082,0.1275,0.0994,0.0024,0.0914,0.1102,0.0831,0.0023,0.075,0.0914,0.0713,0.0022,0.0635,0.0811,0.0508,0.0023,0.0432,0.0589,0.06,0.0023,0.0518,0.0693,0.0722,0.0025,0.0633,0.0827,0.0737,0.0026,0.0644,0.0834,0.0514,0.0026,0.0424,0.0607,0.0484,0.0026,0.0398,0.0581
